file_name,row_index,col_index,AWS_Value,Manual_Value,Equal,Equal_No_Commas_No_Spaces,Equal_Shifted,Only_Numbers_Equal_Or_Shifted,Any_Equality,Confidence_Value
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,0,1.0,1,True,False,False,False,True,85.84
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,1,Chickenpox,Chickenpox,True,True,True,True,True,93.02
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,2,883,883,True,True,True,True,True,88.53
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,3,848,848,True,True,True,True,True,84.86
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,4,873,873,True,True,True,True,True,90.72
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,5,"17,660",17660,False,True,True,True,True,90.48
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,6,"16,542",16542,False,True,True,True,True,59.96
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,7,"18,900",18900,False,True,True,True,True,91.41
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,8,2,2,True,True,True,True,True,86.23
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,9,4,4,True,True,True,True,True,53.66
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,10,2,2,True,True,True,True,True,85.69
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,11,2,2,True,True,True,True,True,87.5
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,12,8,8,True,True,True,True,True,41.63
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,13,5,5,True,True,True,True,True,87.01
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,14,15,15,True,True,True,True,True,40.09
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,15,25,25,True,True,True,True,True,87.26
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,16,34,34,True,True,True,True,True,47.75
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,17,-,-,True,True,True,True,True,89.11
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,18,-,-,True,True,True,True,True,29.86
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,19,-,-,True,True,True,True,True,87.74
padded_cdi_ca_1956_wk_prov_dbs_Part16_tables.csv,0,20,244,244,True,True,True,True,True,83.3
